"","state_to","state_from","flow","year","st_to","st_from"
"35294","Kansas","Alaska",378,2018,"KS","AK"
"35295","Kansas","Arizona",1801,2018,"KS","AZ"
"35296","Kansas","Arkansas",1507,2018,"KS","AR"
"35297","Kansas","California",5660,2018,"KS","CA"
"35298","Kansas","Colorado",3808,2018,"KS","CO"
"35299","Kansas","Connecticut",322,2018,"KS","CT"
"35300","Kansas","Delaware",0,2018,"KS","DE"
"35301","Kansas","District of Columbia",350,2018,"KS","DC"
"35302","Kansas","Florida",3991,2018,"KS","FL"
"35303","Kansas","Georgia",1072,2018,"KS","GA"
"35304","Kansas","Hawaii",564,2018,"KS","HI"
"35305","Kansas","Idaho",449,2018,"KS","ID"
"35306","Kansas","Illinois",2839,2018,"KS","IL"
"35307","Kansas","Indiana",731,2018,"KS","IN"
"35308","Kansas","Iowa",3704,2018,"KS","IA"
"35309","Kansas","Kentucky",739,2018,"KS","KY"
"35310","Kansas","Louisiana",1097,2018,"KS","LA"
"35311","Kansas","Maine",0,2018,"KS","ME"
"35312","Kansas","Maryland",871,2018,"KS","MD"
"35313","Kansas","Massachusetts",1424,2018,"KS","MA"
"35314","Kansas","Michigan",825,2018,"KS","MI"
"35315","Kansas","Minnesota",835,2018,"KS","MN"
"35316","Kansas","Mississippi",176,2018,"KS","MS"
"35317","Kansas","Missouri",27726,2018,"KS","MO"
"35318","Kansas","Montana",411,2018,"KS","MT"
"35319","Kansas","Nebraska",2042,2018,"KS","NE"
"35320","Kansas","Nevada",636,2018,"KS","NV"
"35321","Kansas","New Hampshire",0,2018,"KS","NH"
"35322","Kansas","New Jersey",613,2018,"KS","NJ"
"35323","Kansas","New Mexico",683,2018,"KS","NM"
"35324","Kansas","New York",1656,2018,"KS","NY"
"35325","Kansas","North Carolina",1178,2018,"KS","NC"
"35326","Kansas","North Dakota",0,2018,"KS","ND"
"35327","Kansas","Ohio",3377,2018,"KS","OH"
"35328","Kansas","Oklahoma",7757,2018,"KS","OK"
"35329","Kansas","Oregon",456,2018,"KS","OR"
"35330","Kansas","Pennsylvania",967,2018,"KS","PA"
"35331","Kansas","Rhode Island",0,2018,"KS","RI"
"35332","Kansas","South Carolina",287,2018,"KS","SC"
"35333","Kansas","South Dakota",381,2018,"KS","SD"
"35334","Kansas","Tennessee",1159,2018,"KS","TN"
"35335","Kansas","Texas",7554,2018,"KS","TX"
"35336","Kansas","Utah",1170,2018,"KS","UT"
"35337","Kansas","Vermont",0,2018,"KS","VT"
"35338","Kansas","Virginia",1368,2018,"KS","VA"
"35339","Kansas","Washington",1064,2018,"KS","WA"
"35340","Kansas","West Virginia",90,2018,"KS","WV"
"35341","Kansas","Wisconsin",948,2018,"KS","WI"
"35342","Kansas","Wyoming",606,2018,"KS","WY"
"35343","Kansas","Puerto Rico",152,2018,"KS","PR"
"35344","Kentucky","Alabama",2055,2018,"KY","AL"
"35345","Kentucky","Alaska",115,2018,"KY","AK"
"35346","Kentucky","Arizona",1480,2018,"KY","AZ"
"35347","Kentucky","Arkansas",397,2018,"KY","AR"
"35348","Kentucky","California",2052,2018,"KY","CA"
"35349","Kentucky","Colorado",1643,2018,"KY","CO"
"35350","Kentucky","Connecticut",327,2018,"KY","CT"
"35351","Kentucky","Delaware",389,2018,"KY","DE"
"35352","Kentucky","District of Columbia",175,2018,"KY","DC"
"35353","Kentucky","Florida",7426,2018,"KY","FL"
"35354","Kentucky","Georgia",3638,2018,"KY","GA"
"35355","Kentucky","Hawaii",402,2018,"KY","HI"
"35356","Kentucky","Idaho",2215,2018,"KY","ID"
"35357","Kentucky","Illinois",5108,2018,"KY","IL"
"35358","Kentucky","Indiana",11241,2018,"KY","IN"
"35359","Kentucky","Iowa",265,2018,"KY","IA"
"35360","Kentucky","Kansas",3016,2018,"KY","KS"
"35361","Kentucky","Louisiana",722,2018,"KY","LA"
"35362","Kentucky","Maine",118,2018,"KY","ME"
"35363","Kentucky","Maryland",1689,2018,"KY","MD"
"35364","Kentucky","Massachusetts",239,2018,"KY","MA"
"35365","Kentucky","Michigan",2912,2018,"KY","MI"
"35366","Kentucky","Minnesota",434,2018,"KY","MN"
"35367","Kentucky","Mississippi",407,2018,"KY","MS"
"35368","Kentucky","Missouri",2910,2018,"KY","MO"
"35369","Kentucky","Montana",109,2018,"KY","MT"
"35370","Kentucky","Nebraska",90,2018,"KY","NE"
"35371","Kentucky","Nevada",270,2018,"KY","NV"
"35372","Kentucky","New Hampshire",179,2018,"KY","NH"
"35373","Kentucky","New Jersey",114,2018,"KY","NJ"
"35374","Kentucky","New Mexico",598,2018,"KY","NM"
"35375","Kentucky","New York",3283,2018,"KY","NY"
"35376","Kentucky","North Carolina",3796,2018,"KY","NC"
"35377","Kentucky","North Dakota",61,2018,"KY","ND"
"35378","Kentucky","Ohio",15246,2018,"KY","OH"
"35379","Kentucky","Oklahoma",1130,2018,"KY","OK"
"35380","Kentucky","Oregon",1044,2018,"KY","OR"
"35381","Kentucky","Pennsylvania",1908,2018,"KY","PA"
"35382","Kentucky","Rhode Island",0,2018,"KY","RI"
"35383","Kentucky","South Carolina",1440,2018,"KY","SC"
"35384","Kentucky","South Dakota",132,2018,"KY","SD"
"35385","Kentucky","Tennessee",12498,2018,"KY","TN"
"35386","Kentucky","Texas",6360,2018,"KY","TX"
"35387","Kentucky","Utah",1201,2018,"KY","UT"
"35388","Kentucky","Vermont",0,2018,"KY","VT"
"35389","Kentucky","Virginia",3673,2018,"KY","VA"
"35390","Kentucky","Washington",1238,2018,"KY","WA"
"35391","Kentucky","West Virginia",3776,2018,"KY","WV"
"35392","Kentucky","Wisconsin",935,2018,"KY","WI"
"35393","Kentucky","Wyoming",0,2018,"KY","WY"
"35394","Kentucky","Puerto Rico",1122,2018,"KY","PR"
"35395","Louisiana","Alabama",1462,2018,"LA","AL"
"35396","Louisiana","Alaska",515,2018,"LA","AK"
"35397","Louisiana","Arizona",276,2018,"LA","AZ"
"35398","Louisiana","Arkansas",1653,2018,"LA","AR"
"35399","Louisiana","California",5743,2018,"LA","CA"
"35400","Louisiana","Colorado",2397,2018,"LA","CO"
"35401","Louisiana","Connecticut",584,2018,"LA","CT"
"35402","Louisiana","Delaware",53,2018,"LA","DE"
"35403","Louisiana","District of Columbia",196,2018,"LA","DC"
"35404","Louisiana","Florida",2878,2018,"LA","FL"
"35405","Louisiana","Georgia",5901,2018,"LA","GA"
"35406","Louisiana","Hawaii",1117,2018,"LA","HI"
"35407","Louisiana","Idaho",69,2018,"LA","ID"
"35408","Louisiana","Illinois",2205,2018,"LA","IL"
"35409","Louisiana","Indiana",458,2018,"LA","IN"
"35410","Louisiana","Iowa",100,2018,"LA","IA"
"35411","Louisiana","Kansas",1056,2018,"LA","KS"
"35412","Louisiana","Kentucky",3041,2018,"LA","KY"
"35413","Louisiana","Maine",35,2018,"LA","ME"
"35414","Louisiana","Maryland",516,2018,"LA","MD"
"35415","Louisiana","Massachusetts",630,2018,"LA","MA"
"35416","Louisiana","Michigan",1637,2018,"LA","MI"
"35417","Louisiana","Minnesota",274,2018,"LA","MN"
"35418","Louisiana","Mississippi",7505,2018,"LA","MS"
"35419","Louisiana","Missouri",679,2018,"LA","MO"
"35420","Louisiana","Montana",222,2018,"LA","MT"
"35421","Louisiana","Nebraska",44,2018,"LA","NE"
"35422","Louisiana","Nevada",2065,2018,"LA","NV"
"35423","Louisiana","New Hampshire",0,2018,"LA","NH"
"35424","Louisiana","New Jersey",629,2018,"LA","NJ"
"35425","Louisiana","New Mexico",1235,2018,"LA","NM"
"35426","Louisiana","New York",2106,2018,"LA","NY"
"35427","Louisiana","North Carolina",813,2018,"LA","NC"
"35428","Louisiana","North Dakota",0,2018,"LA","ND"
"35429","Louisiana","Ohio",963,2018,"LA","OH"
"35430","Louisiana","Oklahoma",469,2018,"LA","OK"
"35431","Louisiana","Oregon",609,2018,"LA","OR"
"35432","Louisiana","Pennsylvania",687,2018,"LA","PA"
"35433","Louisiana","Rhode Island",0,2018,"LA","RI"
"35434","Louisiana","South Carolina",1205,2018,"LA","SC"
"35435","Louisiana","South Dakota",291,2018,"LA","SD"
"35436","Louisiana","Tennessee",1561,2018,"LA","TN"
"35437","Louisiana","Texas",23588,2018,"LA","TX"
"35438","Louisiana","Utah",603,2018,"LA","UT"
"35439","Louisiana","Vermont",0,2018,"LA","VT"
"35440","Louisiana","Virginia",1330,2018,"LA","VA"
"35441","Louisiana","Washington",884,2018,"LA","WA"
"35442","Louisiana","West Virginia",567,2018,"LA","WV"
"35443","Louisiana","Wisconsin",407,2018,"LA","WI"
"35444","Louisiana","Wyoming",97,2018,"LA","WY"
"35445","Louisiana","Puerto Rico",238,2018,"LA","PR"
"35446","Maine","Alabama",0,2018,"ME","AL"
"35447","Maine","Alaska",47,2018,"ME","AK"
"35448","Maine","Arizona",765,2018,"ME","AZ"
"35449","Maine","Arkansas",0,2018,"ME","AR"
"35450","Maine","California",850,2018,"ME","CA"
"35451","Maine","Colorado",840,2018,"ME","CO"
"35452","Maine","Connecticut",1734,2018,"ME","CT"
"35453","Maine","Delaware",29,2018,"ME","DE"
"35454","Maine","District of Columbia",235,2018,"ME","DC"
"35455","Maine","Florida",2082,2018,"ME","FL"
"35456","Maine","Georgia",235,2018,"ME","GA"
"35457","Maine","Hawaii",55,2018,"ME","HI"
"35458","Maine","Idaho",308,2018,"ME","ID"
"35459","Maine","Illinois",180,2018,"ME","IL"
"35460","Maine","Indiana",204,2018,"ME","IN"
"35461","Maine","Iowa",0,2018,"ME","IA"
"35462","Maine","Kansas",67,2018,"ME","KS"
"35463","Maine","Kentucky",512,2018,"ME","KY"
"35464","Maine","Louisiana",38,2018,"ME","LA"
"35465","Maine","Maryland",377,2018,"ME","MD"
"35466","Maine","Massachusetts",5775,2018,"ME","MA"
"35467","Maine","Michigan",1320,2018,"ME","MI"
"35468","Maine","Minnesota",75,2018,"ME","MN"
"35469","Maine","Mississippi",214,2018,"ME","MS"
"35470","Maine","Missouri",349,2018,"ME","MO"
"35471","Maine","Montana",246,2018,"ME","MT"
"35472","Maine","Nebraska",0,2018,"ME","NE"
"35473","Maine","Nevada",23,2018,"ME","NV"
"35474","Maine","New Hampshire",4731,2018,"ME","NH"
"35475","Maine","New Jersey",389,2018,"ME","NJ"
"35476","Maine","New Mexico",97,2018,"ME","NM"
"35477","Maine","New York",2909,2018,"ME","NY"
"35478","Maine","North Carolina",1049,2018,"ME","NC"
"35479","Maine","North Dakota",134,2018,"ME","ND"
"35480","Maine","Ohio",788,2018,"ME","OH"
"35481","Maine","Oklahoma",217,2018,"ME","OK"
"35482","Maine","Oregon",181,2018,"ME","OR"
"35483","Maine","Pennsylvania",1393,2018,"ME","PA"
"35484","Maine","Rhode Island",317,2018,"ME","RI"
"35485","Maine","South Carolina",503,2018,"ME","SC"
"35486","Maine","South Dakota",71,2018,"ME","SD"
"35487","Maine","Tennessee",583,2018,"ME","TN"
"35488","Maine","Texas",2386,2018,"ME","TX"
"35489","Maine","Utah",142,2018,"ME","UT"
"35490","Maine","Vermont",997,2018,"ME","VT"
"35491","Maine","Virginia",874,2018,"ME","VA"
"35492","Maine","Washington",283,2018,"ME","WA"
"35493","Maine","West Virginia",0,2018,"ME","WV"
"35494","Maine","Wisconsin",102,2018,"ME","WI"
"35495","Maine","Wyoming",0,2018,"ME","WY"
"35496","Maine","Puerto Rico",0,2018,"ME","PR"
"35497","Maryland","Alabama",647,2018,"MD","AL"
"35498","Maryland","Alaska",485,2018,"MD","AK"
"35499","Maryland","Arizona",2240,2018,"MD","AZ"
"35500","Maryland","Arkansas",785,2018,"MD","AR"
"35501","Maryland","California",7924,2018,"MD","CA"
"35502","Maryland","Colorado",1168,2018,"MD","CO"
"35503","Maryland","Connecticut",1890,2018,"MD","CT"
"35504","Maryland","Delaware",5811,2018,"MD","DE"
"35505","Maryland","District of Columbia",21093,2018,"MD","DC"
"35506","Maryland","Florida",11989,2018,"MD","FL"
"35507","Maryland","Georgia",3676,2018,"MD","GA"
"35508","Maryland","Hawaii",892,2018,"MD","HI"
"35509","Maryland","Idaho",470,2018,"MD","ID"
"35510","Maryland","Illinois",1827,2018,"MD","IL"
"35511","Maryland","Indiana",1048,2018,"MD","IN"
"35512","Maryland","Iowa",322,2018,"MD","IA"
"35513","Maryland","Kansas",573,2018,"MD","KS"
"35514","Maryland","Kentucky",745,2018,"MD","KY"
"35515","Maryland","Louisiana",1281,2018,"MD","LA"
"35516","Maryland","Maine",990,2018,"MD","ME"
"35517","Maryland","Massachusetts",1753,2018,"MD","MA"
"35518","Maryland","Michigan",1635,2018,"MD","MI"
"35519","Maryland","Minnesota",284,2018,"MD","MN"
"35520","Maryland","Mississippi",888,2018,"MD","MS"
"35521","Maryland","Missouri",1253,2018,"MD","MO"
"35522","Maryland","Montana",223,2018,"MD","MT"
"35523","Maryland","Nebraska",576,2018,"MD","NE"
"35524","Maryland","Nevada",120,2018,"MD","NV"
"35525","Maryland","New Hampshire",1065,2018,"MD","NH"
"35526","Maryland","New Jersey",6333,2018,"MD","NJ"
"35527","Maryland","New Mexico",1195,2018,"MD","NM"
"35528","Maryland","New York",8372,2018,"MD","NY"
"35529","Maryland","North Carolina",6582,2018,"MD","NC"
"35530","Maryland","North Dakota",291,2018,"MD","ND"
"35531","Maryland","Ohio",3098,2018,"MD","OH"
"35532","Maryland","Oklahoma",831,2018,"MD","OK"
"35533","Maryland","Oregon",916,2018,"MD","OR"
"35534","Maryland","Pennsylvania",12461,2018,"MD","PA"
"35535","Maryland","Rhode Island",138,2018,"MD","RI"
"35536","Maryland","South Carolina",2515,2018,"MD","SC"
"35537","Maryland","South Dakota",154,2018,"MD","SD"
"35538","Maryland","Tennessee",1670,2018,"MD","TN"
"35539","Maryland","Texas",7408,2018,"MD","TX"
"35540","Maryland","Utah",1852,2018,"MD","UT"
"35541","Maryland","Vermont",44,2018,"MD","VT"
"35542","Maryland","Virginia",26522,2018,"MD","VA"
"35543","Maryland","Washington",1881,2018,"MD","WA"
"35544","Maryland","West Virginia",5422,2018,"MD","WV"
"35545","Maryland","Wisconsin",1731,2018,"MD","WI"
"35546","Maryland","Wyoming",147,2018,"MD","WY"
"35547","Maryland","Puerto Rico",1962,2018,"MD","PR"
"35548","Massachusetts","Alabama",483,2018,"MA","AL"
"35549","Massachusetts","Alaska",241,2018,"MA","AK"
"35550","Massachusetts","Arizona",1554,2018,"MA","AZ"
"35551","Massachusetts","Arkansas",222,2018,"MA","AR"
"35552","Massachusetts","California",13901,2018,"MA","CA"
"35553","Massachusetts","Colorado",1174,2018,"MA","CO"
"35554","Massachusetts","Connecticut",14224,2018,"MA","CT"
"35555","Massachusetts","Delaware",887,2018,"MA","DE"
"35556","Massachusetts","District of Columbia",1557,2018,"MA","DC"
"35557","Massachusetts","Florida",9455,2018,"MA","FL"
"35558","Massachusetts","Georgia",2988,2018,"MA","GA"
"35559","Massachusetts","Hawaii",257,2018,"MA","HI"
"35560","Massachusetts","Idaho",44,2018,"MA","ID"
"35561","Massachusetts","Illinois",3415,2018,"MA","IL"
"35562","Massachusetts","Indiana",819,2018,"MA","IN"
"35563","Massachusetts","Iowa",79,2018,"MA","IA"
"35564","Massachusetts","Kansas",747,2018,"MA","KS"
"35565","Massachusetts","Kentucky",399,2018,"MA","KY"
"35566","Massachusetts","Louisiana",633,2018,"MA","LA"
"35567","Massachusetts","Maine",3188,2018,"MA","ME"
"35568","Massachusetts","Maryland",3439,2018,"MA","MD"
"35569","Massachusetts","Michigan",2118,2018,"MA","MI"
"35570","Massachusetts","Minnesota",1578,2018,"MA","MN"
"35571","Massachusetts","Mississippi",78,2018,"MA","MS"
"35572","Massachusetts","Missouri",1227,2018,"MA","MO"
"35573","Massachusetts","Montana",216,2018,"MA","MT"
"35574","Massachusetts","Nebraska",194,2018,"MA","NE"
"35575","Massachusetts","Nevada",321,2018,"MA","NV"
"35576","Massachusetts","New Hampshire",11251,2018,"MA","NH"
"35577","Massachusetts","New Jersey",8026,2018,"MA","NJ"
"35578","Massachusetts","New Mexico",78,2018,"MA","NM"
"35579","Massachusetts","New York",19960,2018,"MA","NY"
"35580","Massachusetts","North Carolina",3170,2018,"MA","NC"
"35581","Massachusetts","North Dakota",0,2018,"MA","ND"
"35582","Massachusetts","Ohio",1123,2018,"MA","OH"
"35583","Massachusetts","Oklahoma",261,2018,"MA","OK"
"35584","Massachusetts","Oregon",1013,2018,"MA","OR"
"35585","Massachusetts","Pennsylvania",6014,2018,"MA","PA"
"35586","Massachusetts","Rhode Island",10630,2018,"MA","RI"
"35587","Massachusetts","South Carolina",1135,2018,"MA","SC"
"35588","Massachusetts","South Dakota",52,2018,"MA","SD"
"35589","Massachusetts","Tennessee",2139,2018,"MA","TN"
"35590","Massachusetts","Texas",4116,2018,"MA","TX"
"35591","Massachusetts","Utah",466,2018,"MA","UT"
"35592","Massachusetts","Vermont",1979,2018,"MA","VT"
"35593","Massachusetts","Virginia",4260,2018,"MA","VA"
"35594","Massachusetts","Washington",2069,2018,"MA","WA"
"35595","Massachusetts","West Virginia",115,2018,"MA","WV"
"35596","Massachusetts","Wisconsin",703,2018,"MA","WI"
"35597","Massachusetts","Wyoming",44,2018,"MA","WY"
"35598","Massachusetts","Puerto Rico",5677,2018,"MA","PR"
"35599","Michigan","Alabama",537,2018,"MI","AL"
"35600","Michigan","Alaska",1025,2018,"MI","AK"
"35601","Michigan","Arizona",4028,2018,"MI","AZ"
"35602","Michigan","Arkansas",755,2018,"MI","AR"
"35603","Michigan","California",11239,2018,"MI","CA"
"35604","Michigan","Colorado",3337,2018,"MI","CO"
"35605","Michigan","Connecticut",1388,2018,"MI","CT"
"35606","Michigan","Delaware",86,2018,"MI","DE"
"35607","Michigan","District of Columbia",256,2018,"MI","DC"
"35608","Michigan","Florida",12601,2018,"MI","FL"
"35609","Michigan","Georgia",1477,2018,"MI","GA"
"35610","Michigan","Hawaii",496,2018,"MI","HI"
"35611","Michigan","Idaho",509,2018,"MI","ID"
"35612","Michigan","Illinois",10193,2018,"MI","IL"
"35613","Michigan","Indiana",12702,2018,"MI","IN"
"35614","Michigan","Iowa",506,2018,"MI","IA"
"35615","Michigan","Kansas",1825,2018,"MI","KS"
"35616","Michigan","Kentucky",2221,2018,"MI","KY"
"35617","Michigan","Louisiana",1254,2018,"MI","LA"
"35618","Michigan","Maine",410,2018,"MI","ME"
"35619","Michigan","Maryland",1174,2018,"MI","MD"
"35620","Michigan","Massachusetts",3536,2018,"MI","MA"
"35621","Michigan","Minnesota",1195,2018,"MI","MN"
"35622","Michigan","Mississippi",1124,2018,"MI","MS"
"35623","Michigan","Missouri",1926,2018,"MI","MO"
"35624","Michigan","Montana",527,2018,"MI","MT"
"35625","Michigan","Nebraska",1147,2018,"MI","NE"
"35626","Michigan","Nevada",1684,2018,"MI","NV"
"35627","Michigan","New Hampshire",622,2018,"MI","NH"
"35628","Michigan","New Jersey",2313,2018,"MI","NJ"
"35629","Michigan","New Mexico",331,2018,"MI","NM"
"35630","Michigan","New York",6478,2018,"MI","NY"
"35631","Michigan","North Carolina",3767,2018,"MI","NC"
"35632","Michigan","North Dakota",311,2018,"MI","ND"
"35633","Michigan","Ohio",13625,2018,"MI","OH"
"35634","Michigan","Oklahoma",396,2018,"MI","OK"
"35635","Michigan","Oregon",1265,2018,"MI","OR"
"35636","Michigan","Pennsylvania",4263,2018,"MI","PA"
"35637","Michigan","Rhode Island",42,2018,"MI","RI"
"35638","Michigan","South Carolina",2627,2018,"MI","SC"
"35639","Michigan","South Dakota",354,2018,"MI","SD"
"35640","Michigan","Tennessee",4017,2018,"MI","TN"
"35641","Michigan","Texas",7873,2018,"MI","TX"
"35642","Michigan","Utah",599,2018,"MI","UT"
"35643","Michigan","Vermont",142,2018,"MI","VT"
"35644","Michigan","Virginia",4095,2018,"MI","VA"
"35645","Michigan","Washington",3169,2018,"MI","WA"
"35646","Michigan","West Virginia",115,2018,"MI","WV"
"35647","Michigan","Wisconsin",3613,2018,"MI","WI"
"35648","Michigan","Wyoming",101,2018,"MI","WY"
"35649","Michigan","Puerto Rico",397,2018,"MI","PR"
"35650","Minnesota","Alabama",976,2018,"MN","AL"
"35651","Minnesota","Alaska",363,2018,"MN","AK"
"35652","Minnesota","Arizona",2176,2018,"MN","AZ"
"35653","Minnesota","Arkansas",621,2018,"MN","AR"
"35654","Minnesota","California",4915,2018,"MN","CA"
"35655","Minnesota","Colorado",2605,2018,"MN","CO"
"35656","Minnesota","Connecticut",342,2018,"MN","CT"
"35657","Minnesota","Delaware",0,2018,"MN","DE"
"35658","Minnesota","District of Columbia",141,2018,"MN","DC"
"35659","Minnesota","Florida",5720,2018,"MN","FL"
"35660","Minnesota","Georgia",727,2018,"MN","GA"
"35661","Minnesota","Hawaii",241,2018,"MN","HI"
"35662","Minnesota","Idaho",544,2018,"MN","ID"
"35663","Minnesota","Illinois",8454,2018,"MN","IL"
"35664","Minnesota","Indiana",1388,2018,"MN","IN"
"35665","Minnesota","Iowa",4626,2018,"MN","IA"
"35666","Minnesota","Kansas",936,2018,"MN","KS"
"35667","Minnesota","Kentucky",443,2018,"MN","KY"
"35668","Minnesota","Louisiana",382,2018,"MN","LA"
"35669","Minnesota","Maine",249,2018,"MN","ME"
"35670","Minnesota","Maryland",1330,2018,"MN","MD"
"35671","Minnesota","Massachusetts",819,2018,"MN","MA"
"35672","Minnesota","Michigan",2043,2018,"MN","MI"
"35673","Minnesota","Mississippi",415,2018,"MN","MS"
"35674","Minnesota","Missouri",2483,2018,"MN","MO"
"35675","Minnesota","Montana",812,2018,"MN","MT"
"35676","Minnesota","Nebraska",1830,2018,"MN","NE"
"35677","Minnesota","Nevada",848,2018,"MN","NV"
"35678","Minnesota","New Hampshire",110,2018,"MN","NH"
"35679","Minnesota","New Jersey",231,2018,"MN","NJ"
"35680","Minnesota","New Mexico",406,2018,"MN","NM"
"35681","Minnesota","New York",3536,2018,"MN","NY"
"35682","Minnesota","North Carolina",1934,2018,"MN","NC"
"35683","Minnesota","North Dakota",9793,2018,"MN","ND"
"35684","Minnesota","Ohio",1134,2018,"MN","OH"
"35685","Minnesota","Oklahoma",1111,2018,"MN","OK"
"35686","Minnesota","Oregon",974,2018,"MN","OR"
"35687","Minnesota","Pennsylvania",1282,2018,"MN","PA"
"35688","Minnesota","Rhode Island",202,2018,"MN","RI"
"35689","Minnesota","South Carolina",151,2018,"MN","SC"
"35690","Minnesota","South Dakota",3896,2018,"MN","SD"
"35691","Minnesota","Tennessee",1220,2018,"MN","TN"
"35692","Minnesota","Texas",4757,2018,"MN","TX"
"35693","Minnesota","Utah",626,2018,"MN","UT"
"35694","Minnesota","Vermont",85,2018,"MN","VT"
"35695","Minnesota","Virginia",810,2018,"MN","VA"
